name,title,description,datatype,required
uid,Код штрафу,Вказується унікальний код накладеного штрафу із відповідного програмного забезпечення (Ідентифікатор бази даних),string,True
dateTime,Дата та час,Вказується дата та час накладення штрафу у форматі ISO 8601 (рррр-мм-ддTгг:хх). Наприклад: 2019-05-30Т10:45,dateTime,True
amountValue,Сума штрафу,Вказується сума накладеного штрафу в гривнях,decimal,True
currency,Валюта,"Літерний код валюти, в якій вказана вартість відповідно до ДСТУ ISO 4217:2010. Наприклад: UAH",string,True
type,Накладена санкція,"Вказується тип накладеної санкції: “штраф” або “штраф та евакуація”.
Наприклад: штраф та евакуація",string,True
organizationName,"Назва органу, або підприємства, яким було накладено штраф","Вказується назва державного органу або органу місцевого самоврядування або державного чи комунального підприємства, яким було накладено штраф. 
Наприклад: КП «Парксервісконтроль»",string,True
organizationId,"Код ЄДРПОУ підприємства, що наклало штраф","Вказується код ЄДРПОУ державного органу або органу місцевого самоврядування або державного чи комунального підприємства, яким було накладено штраф. Наприклад: 01234567",string,True
inspectorName,"ПІБ інспектора, який зафіксував правопорушення","Вказується прізвище, ім’я та по батькові інспектора, який зафіксував правопорушення. Наприклад: Супрун Олександр Іванович",string,True
inspectorFamilyName,Прізвище,Вказується прізвище інспектора. Наприклад: Ковальчук,string,True
inspectorName,Імʼя,Вказується імʼя інспектора. Наприклад: Віктор,string,True
inspectorAdditionalName,По батькові ,Вказується по батькові інспектора. Наприклад: Зосимович,string,True
inspectorId,"Номер інспектора (номер жетона), який зафіксував правопорушення","Вказується номер інспектора або номер жетона (посвідчення) інспектора, який зафіксував правопорушення",string,True
evacuationAreaName,Дані про евакуацію автомобіля,"Вказується штрафний майданчик, на який було евакуйовано автомобіль. Якщо евакуація не відбулась, вказати: null. Наприклад: Штрафмайданчик ДП МВС України «ІНФОРМ-РЕСУРС»",string,False
evacuationCarNum,Номер державної реєстрації евакуатора,Вказується номер державної реєстрації евакуатора. Наприклад: АА 7777 КВ,string,True
evacuationOrganizationName,"Назва підприємства, якому належить автомобіль, що здійснює евакуацію","Вказується назва підприємства, якому належить автомобіль, що здійснює евакуацію. Наприклад: ТОВ «Евакуація»",string,True
evacuationOrganizationId,"Код ЄДРПОУ підприємства, якому належить автомобіль, який здійснив евакуацію.","Код ЄДРПОУ підприємства, якому належить автомобіль, що здійснює евакуацію. Наприклад: 01234567",string,True
CATUTTC,Код КАТОТТГ,Код КАТОТТГ адміністративної одиниці. Наприклад: UA32140050010021659,string,True
addressPostCode,Поштовий індекс,Поштовий індекс адреси найближчого об’єкта до місця накладення санкції. Наприклад: 01234,string,True
addressAdminUnitL1,Країна,Назва країни. У колонці має бути зазначено: Україна,string,True
addressAdminUnitL2,Регіон,"Назва регіону, де було накладено санкцію. Наприклад: Полтавська область",string,True
addressAdminUnitL3,Район,"Назва району, де було накладено санкцію. Наприклад: Броварський район. У разі відсутності вказати: null",string,False
addressAdminUnitL4,Територіальна громада,"Назва територіальної громади, де розміщений майданчик. Наприклад: Згурівська. У разі відсутності вказати: null",string,False
addressPostName,Населений пункт,"Назва населеного пункту або назва селищної чи сільської ради, де розміщене насадження. У колонці потрібно зазначати лише назву (без слова «місто», «селищна рада» та їх скорочень «м.» та «с. р.»). Наприклад: Балта",string,True
addressThoroughfare,Вулиця або аналог,"Тип та назва площі, майдану, шосе, проспекту, бульвару, алеї, провулку, узвозу тощо, де було накладено санкцію. Наприклад: вул. Харківська",string,True
addressLocatorDesignator,Номер будівлі,"Номер будівлі (об’єкта), де було накладено санкцію, може включати числа та букви. Наприклад: 15-А",string,True
addressLocatorBuilding,Номер корпусу,"Номер корпусу, де було накладено санкцію, зазначається числом для об’єктів, які складаються з декількох корпусів. Наприклад: 3. У разі відсутності, вказати: null",string,False
addressDescription,Опис розміщення,"Опис вказується за потреби, щоб чіткіше визначити розміщення. Наприклад: Центральна алея",string,False
lat,Географічна широта,Географічна широта місця евакуації автомобіля. Розділювач десяткових значень — крапка. Наприклад: 30.487021. ,decimal,True
lon,Географічна довгота,Географічна довгота місця евакуації автомобіля. Розділювач десяткових значень — крапка. Наприклад: 30.487021. ,decimal,True
