name,title,description,datatype,required
inventoryNumber,Інвентаризаційний номер камери,Вказується інвентаризаційний номер камери або інший унікальний ідентифікатор. Наприклад: 000008967,string,True
model,Модель камери,"Вказується назва виробника та модель камери, відповідно до номенклатури виробника. Наприклад: IMOU Bullet Lite (Dahua IPC-G22P)",string,True
CATUTTC,Код КАТОТГ,Код КАТОТТГ адміністративної одиниці. Наприклад: UA32140050010021659,string,True
addressPostCode,Поштовий індекс,Поштовий індекс адреси розміщення камери відеоспостереження. Наприклад: 01234,string,True
addressAdminUnitL1,Країна,Назва країни. У колонці має бути зазначено: Україна,string,True
addressAdminUnitL2,Регіон,"Назва регіону, де розміщена камера відеоспостереження. Наприклад: Полтавська область",string,True
addressAdminUnitL3,Район,"Назва району, де розміщена камера відеоспостереження Наприклад: Броварський район. У разі відсутності вказати: null",string,False
addressAdminUnitL4,Територіальна громада,"Назва територіальної громади, де розміщений майданчик. Наприклад: Згурівська. У разі відсутності вказати: null",string,False
addressPostName,Населений пункт,"Назва населеного пункту або назва селищної чи сільської ради, де розміщене насадження. У колонці потрібно зазначати лише назву (без слова «місто», «селищна рада» та їх скорочень «м.» та «с. р.»). Наприклад: Балта",string,True
addressThoroughfare,Вулиця або аналог,"Тип та назва площі, майдану, шосе, проспекту, бульвару, алеї, провулку, узвозу тощо, де розміщена камера відеоспостереження. Наприклад: вул. Харківська",string,True
addressLocatorDesignator,Номер будівлі,"Номер будівлі (об’єкта), де розміщена камера відеоспостереження, може включати числа та букви. Наприклад: 15-А
В разі відсутності вказати: null",string,False
addressLocatorBuilding,Номер корпусу,"Номер корпусу, де розміщена камера відеоспостереження, зазнається числом для об’єктів, які складаються з декількох корпусів. Наприклад: 3. У разі відсутності, вказати: null",string,False
addressDescription,Опис розміщення,"Опис вказується за потреби, щоб чіткіше визначити розміщення. Наприклад: Центральна алея",string,False
lat,Географічна широта,Географічна широта місця розміщення камери. Розділювач десяткових значень — крапка. Наприклад: 50.457718. У разі відсутності вказати: null,decimal,True
lon,Географічна довгота,Географічна довгота місця розміщення камери. Розділювач десяткових значень — крапка. Наприклад: 30.487021. У разі відсутності вказати: null,decimal,True
balanceHolderName,Найменування балансоутримувача,Повна назва юридичної особи балансоутримувача камери відеоспостереження. Наприклад: КП «Відеоконтроль»,string,True
balanceHolderId,Код ЄДРПОУ балансоутримувача,Код ЄДРПОУ юридичної особи балансоутримувача камери. Наприклад: 01411082,string,True
isFaceRecognition,Чи має камера можливість розпізнавання облич?,"Вказується, чи має камера функціонал щодо автоматичного розпізнавання облич. Якщо так, вказується True, якщо ні – False. Наприклад: True",boolean,True
isSpeedRecognition,Чи має камера можливість автоматичного розпізнавання швидкості автомобілів?,"Вказується, чи має камера функціонал щодо автоматичного розпізнавання швидкості автомобілів. Якщо так вказується True, якщо ні – False. Наприклад: True",boolean,True
isNumberRecognition,Чи має камера можливість розпізнавання автомобільних номерів?,"Вказується, чи має камера функціонал щодо автоматичного розпізнавання автомобільних номерів. Якщо так, вказується True, якщо ні - False. Наприклад: True",boolean,True
isViolationsRecognition,Чи має камера функціонал автоматичного розпізнавання порушення правил дорожнього руху?,"Вказується, чи має камера функціонал щодо автоматичного розпізнавання порушень правил дорожнього руху. Якщо так, вказується True, якщо ні – False. Наприклад: True",boolean,True
cameraDirection,Спрямування камери,"Описується напрям спрямування камери. Наприклад: в сторону вулиці Центральної, в сторону Школи № 47",date,True
installatioDate,Дата встановлення камери,Дата встановлення камери вказується у форматі ISO 8601 (рррр-мм-дд). Наприклад: 2019-05-30,date,True
