name,title,description,datatype,required
uid,Ідентифікатор,Ідентифікатором ярмарку може бути будь-яка унікальна в межах таблиці комбінація літер та чисел. Наприклад: 2019-03,string,True
name,Назва,Назва ярмарку. Наприклад: Весняний продовольчий ярмарок,string,True
description,Опис,Довільний опис ярмарку. Наприклад: Щорічний ярмарок органічної продукції фермерських господарств Тернопільської області. Ярмарок включає концертно-розважальну програму щодня з 18:00 до 20:00,string,True
url,Посилання,Посилання на сторінку ярмарку в мережі Інтернет (URL). Посилання має починатися з http:// або https://. Наприклад: https://www.oda.gov.ua/fair/,anyURL,False
startDate,Дата початку,Дата початку ярмарку у форматі ISO 8601 (рррр-мм-дд). Наприклад: 2019-02-03,date,True
endDate,Дата завершення,Дата завершення ярмарку у форматі ISO 8601 (рррр-мм-дд). Наприклад: 2019-02-06,date,True
openingHours,Графік роботи,"Дні тижня позначаються комбінаціями літер (Пн, Вт, Ср, Чт, Пт, Сб, Нд), години — цифрами у 24-годинному форматі (ГГ:ХХ). Для графіка з понеділка по п’ятницю, з 9:00 до 17:00 запис в таблиці матиме вигляд — Пн-Пт 09:00-17:00. Коли потрібно позначити інтервал днів (з понеділка по п’ятницю), використовується дефіс, коли окремі дні (понеділок та п’ятниця) — кома. Наприклад, графік роботи в понеділок і п’ятницю з 09:00-17:00 матиме такий вигляд: Пн,Пт 09:00-17:00. Якщо графік змінюється протягом тижня, різні режими роботи необхідно записати через кому. Наприклад: Пн-Чт 08:00-17:20, Пт 08:00-16:00",string,True
lotValue,Кількість місць,Загальна кількість торгових місць на території ярмарку в одиницях. Наприклад: 150,integer,True
lotPrice,Орендна плата,"Сума орендної плати, що нараховується за одне місце протягом періоду lotPricePeriod. Число вказується без зазначення валюти (“грн”, “UAH”). Наприклад: 123.50. Десяткові значення відділяються крапкою. Якщо місця на ярмарку безкоштовні, вказати 0",decimal,True
lotPricePeriod,Період нарахування сплати,"Назва періоду, за який нараховується одинична сплата за місце: година, день, тиждень, місяць. Наприклад, якщо сплата здійснюється кожного дня, необхідно вказати — день. Якщо місця на ярмарку безкоштовні, вказати: null.",string,False
CATUTTC,Код КАТОТТГ,Код КАТОТТГ адміністративної одиниці. Наприклад: UA32140050010021659,string,True
addressPostCode,Поштовий індекс,"Поштовий індекс адреси, за якою проводиться ярмарок. Наприклад: 01234.",string,True
addressAdminUnitL1,Країна,"Країна, в якій розміщений ярмарок. У цій колонці має бути зазначено: Україна",string,True
addressAdminUnitL2,Регіон,"Назва регіону, де проводиться ярмарок. Наприклад: Полтавська область",string,True
addressAdminUnitL3,Район,"Назва району, де проводиться ярмарок. Наприклад: Броварський район. У разі відсутності вказати: null",string,False
addressAdminUnitL4,Територіальна громада,Назва територіальної громади. Наприклад: Згурівська. У разі відсутності вказати: null,string,False
addressPostName,Населений пункт,"Назва населеного пункту або назва селищної чи сільської ради, де проводиться ярмарок. У колонці потрібно зазначати лише назву (без слова “місто”, “селищна рада” та їх скорочень “м.” та “с. р.”). Наприклад: Балта",string,True
addressThoroughfare,Вулиця або аналог,"Тип та назва площі, майдану, шосе, проспекту, бульвару, алеї, провулку, узвозу тощо. Наприклад: вул. Харківська",string,True
addressLocatorDesignator,Номер будівлі,Номер будівлі (об’єкта) може включати числа та букви. Наприклад: 15-А,string,True
addressLocatorBuilding,Номер корпусу,"Номер корпусу зазнається числом для об’єктів, які складаються з декількох корпусів. Наприклад: 3 У разі відсутності, вказати: null",string,False
addressDescription,Опис розміщення,"Назва або опис, що дозволяє чіткіше визначити розміщення. Наприклад: Вздовж алеї",string,False
organizerName,Назва організатора,"Повна назва організатора, відповідно до Єдиного державного реєстру юридичних осіб, фізичних осіб-підприємців і громадських формувань (ЄДР). Наприклад: Управління економіки Броварської міської ради",string,True
organizerId,Ідентифікатор організатора,Дані реєстраційного номера облікової картки платника податків фізичної особи-підприємця знеособлюються,string,True
contactPointName,Контактна особа/Приймальня,"Прізвище, ім’я, по батькові контактної особи, назва організації або приймальні, що відповідає за організацію ярмарку. Наприклад: Ткаченко Марія Петрівна",string,True
contactPointEmail,Адреса електронної пошти,"Адреса електронної пошти контактної особи, назва організації або приймальні. Наприклад: fair@example.gov.ua",string,True
contactPointTelephone,Телефон,"Номер телефону має починатися з +380, включати код населеного пункту або оператора та телефонний номер (12 цифр, без пробілів і дужок). Наприклад: +380123456789. В електронних таблицях допускається написання коду країни 380 або використання комбінації ‘+ (апостроф та плюс)",string,True
contactPointUrl,"Посилання на сторінку контактної особи, підрозділу або приймальні","Адреса сторінки контактної особи, підрозділу або приймальні в мережі Інтернет (URL). Адреса має розпочинатися з http:// або https://. Наприклад: https://example.gov.ua/example/",anyURL,True
legalActType,Вид документа,"Якщо проведення ярмарку затверджене розпорядчим документом, у цій та наступних колонках вказуються реквізити документа. Вид документа. Наприклад: Рішення",string,False
legalActTitle,Назва документа,Повна назва документа. Наприклад: Про проведення сільськогосподарських ярмарків,string,False
legalActNumber,Номер документа,Номер документа (без знаку №). Наприклад: 501,string,False
legalActDate,Дата прийняття,Дата прийняття документа ISO 8601 (рррр-мм-дд). Наприклад: 2017-09-07,string,False
legalActUrl,Посилання на документ,"Посилання на документ, оприлюднений у мережі Інтернет. Адреса має розпочинатися з http:// або https://. Наприклад: https://example.gov.ua/docs/rish-789",anyURL,False
publisherName,Назва видавника,Повна назва видавника документа. Наприклад: Виконавчий комітет Тернопільської міської ради,string,False
publisherId,Ідентифікатор видавника,"Якщо видавник є юридичною особою, вказати його код ЄДРПОУ. Наприклад: 01234567. В іншому випадку зазначити: null",string,False
