name,title,description,datatype,required
uid,Ідентифікатор,"Ідентифікатором нормативу є номер нормативно-правового акта (далі – НПА), яким був ухвалений норматив, та рік його прийняття, що розділені знаком дефіс. Наприклад: 123-2014. Розпорядники також можуть використовувати власні види ідентифікаторів",string,True
title,Назва,Повна назва нормативів. Наприклад: Типові штатні нормативи дошкільних навчальних закладів,string,True
validFrom,Дійсний з,"Дата, з якої дійсний норматив, у форматі ISO 8601 (рррр-мм-дд). Наприклад: 2010-11-14",date,True
validThrough,Дійсний до,"Дата, до якої дійсний норматив, у форматі ISO 8601 (рррр-мм-дд). Наприклад: 2030-11-14. Якщо дата не встановлена, вказати: null",date,False
url,Посилання,Посилання на оприлюднений норматив у мережі Інтернет. Посилання має починатися з http:// або https://. Наприклад: https://www.example.gov.ua/example.doc,anyURL,True
text,Текст ,Вказується текст документа або назва файлу із текстовим вмістом,string,True
legalActId,Ідентифікатор НПА,"Ідентифікатор НПА, яким ухвалено норматив. Ідентифікатор береться набору “Нормативно-правові акти, акти індивідуальної дії, прийняті розпорядником” (ресурс legalActs колонка id). Наприклад: 456-2017",string,True
legalActType,Вид НПА,Вид НПА. Наприклад: Наказ,string,True
legalActTitle,Назва НПА,Назва НПА. Наприклад: Про затвердження Типових штатних нормативів дошкільних навчальних закладів,string,True
legalActDateAccepted,Дата ухвалення НПА,Дата ухвалення НПА у форматі ISO 8601 (рррр-мм-дд). Наприклад: 2018-07-06,date,True
legalActNumber,Номер,Номер НПА. Наприклад: 1234-р.,string,False
publisherName,Назва видавника,"Повна назва видавника НПА, яким затверджено норматив. Наприклад: Міністерство охорони здоров’я України",string,True
publisherId,Ідентифікатор видавника,"Якщо видавник є юридичною особою, вказати його код ЄДРПОУ. Наприклад: 01234567. У іншому випадку зазначити: null",string,False
