name,title,description,datatype,required
id,Ідентифікатор,Ідентифікатором депутата є номер посвідчення або інша унікальна комбінація літер та чисел. Наприклад: 2345-АБВ,string,True
votingIdentifier,Номер в системі голосування,"Деякі електронні системи голосування замість повного прізвища, ім’я, по батькові використовують лише ідентифікатори депутатів (набір даних “Поіменні результати голосування депутатів”). У цьому разі необхідно зазначити номер депутата в системі для голосування. Наприклад: dep-23",string,False
familyName,Прізвище,Вказується прізвище депутата. Наприклад: Ковальчук,string,True
name,Імʼя,Вказується імʼя депутата. Наприклад: Віктор,string,True
additionalName,По батькові ,Вказується по батькові депутата.  Наприклад: Зосимович,string,True
gender,Стать,"Стать зазначається цифрами відповідно до стандарту ISO/IEC 5218:2004: 0 — невідомо, 1 — чоловік, 2 — жінка, 9 — не застосовується. Наприклад: 2",integer,True
birthDate,Дата народження,Дата народження у форматі ISO 8601 (рррр-мм-дд). Наприклад: 1980-12-01,date,True
image,Фото,"Посилання на знімок обличчя, що оприлюднений у мережі Інтернет (URL). Посилання має починатися з http:// або https://. Наприклад: https://www.example.gov.ua/photo.png. Якщо фото відсутнє, вказати: null",anyURL,True
biography,Біографічні дані,"Біографічні дані відповідно до відомостей, що розміщені на веб-сайті Центральної виборчої комісії. Зокрема, дані про місце проживання, освіту, професійну, політичну діяльність тощо",string,True
partyName,Назва партії,"Назва місцевої організації партії, яка висувала депутата на виборах. Наприклад: Політична партія «Європейське місто»",string,True
partyId,Ідентифікатор партії,"Код ЄДРПОУ місцевої організації партії, яка висувала депутата на виборах. Наприклад: 01234567. Якщо місцева організація партії не має статусу юридичної особи, вказати: null",string,False
email,Електронна пошта,"Адреса електронної пошти. Наприклад, contact@example.gov.ua. У випадку кількох адрес розділити значення комами",string,True
telephone,Номер телефону,"Номер телефону має починатися з +380, включати код населеного пункту або оператора та телефонний номер (12 цифр, без пробілів і дужок). Наприклад: +380123456789. У електронних таблицях допускається написання коду країни 380 або використання комбінації ‘+ (апостроф та плюс). У випадку кількох номерів телефону розділити значення комою",string,True
homepage,Веб-сторінка,"Посилання (URL) на сторінку депутата на сайті місцевої ради. Посилання має починатися з http:// або https://. Наприклад: https://www.example.gov.ua/head/. Якщо сторінка відсутня, вказати: null",anyURL,False
account,Соціальні медіа,"Посилання (URL) на сторінки в соціальних медіа (Facebook, Twitter, Instagram, YouTube тощо), що надані депутатом. Посилання повинні починатися з http:// або https://. Наприклад: https://www.example.com/. У випадку кількох посилань розділити значення комами",anyURL,False
factionName,Назва фракції,"Назва фракції, до якої належить депутат. Наприклад: Фракція політичної партії “Європейське місто”. Якщо депутат не належить до жодної з фракцій, вказати: Позафракційний",string,True
factionPost,Посада у фракції,"Посада депутата у фракції. Наприклад: Заступник голови фракції. Якщо посада відсутня, вказати: Член депутатської фракції. Якщо депутат не належить до жодної з фракцій, вказати: null",string,False
commissionName,Назва постійної комісії,"Назва постійної комісії, до якої належить депутат. Наприклад: Бюджетна комісія. Якщо депутат не належить до жодної з постійних комісій, вказати: null",string,False
commissionPost,Посада у постійній комісії,"Посада депутата в постійній комісії. Наприклад: Секретар. Якщо посада відсутня, вказати: Член постійної комісії. Якщо депутат не належить до жодної з постійних комісій, вказати: null",string,False
areaId,Виборчий округ,"Номер виборчого округу депутата (лише число без знаку “№”). Наприклад: 19. Якщо виборчий округ відсутній, вказати: null",integer,False
CATUTTC,Код КАТОТТГ,Код КАТОТТГ адміністративної одиниці. Наприклад: UA32140050010021659,string,True
addressPostCode,Поштовий індекс,"У цій та наступних колонках вказуються атрибути адреси, за якою відбувається прийом громадян депутатом. Поштовий індекс адреси. Наприклад: 01234",string,True
addressAdminUnitL1,Країна,Назва держави. У колонці має бути зазначено Україна,string,True
addressAdminUnitL2,Регіон,Назва регіону. Наприклад: Полтавська область,string,True
addressAdminUnitL3,Район,Назва району. Наприклад: Броварський район. У разі відсутності вказати: null,string,False
addressAdminUnitL4,Територіальна громада,Назва територіальної громади. Наприклад: Згурівська. У разі відсутності вказати: null,string,False
addressPostName,Населений пункт,"Назва населеного пункту або назва селищної чи сільської ради. У колонці потрібно зазначати лише назву (без слова “місто”, “селищна рада” та їх скорочень “м.” та “с. р.”). Наприклад: Балта",string,True
addressThoroughfare,Вулиця або аналог,"Тип та назва площі, майдану, шосе, проспекту, бульвару, алеї, провулку, узвозу тощо, де розміщений об’єкт. Наприклад: вул. Харківська",string,True
addressLocatorDesignator,Номер об’єкта,Номер будинку (об’єкта) може включати числа та букви. Наприклад: 15-А,string,True
addressLocatorBuilding,Номер корпусу,"Номер корпусу зазначається числом для об’єктів, які складаються з декількох корпусів. Наприклад: 3. У разі відсутності вказати: null",string,False
addressLocatorName,Назва будівлі або її частини,"Назва або опис, що дозволяє чіткіше визначити розміщення. Зокрема, назва житлового комплексу, школи, лікарні, офісного або торгового центру; частина будівлі, наприклад, крило; приміщення в будівлі, наприклад, квартира, кабінет, офіс, зала; інший варіант написання номера адреси; довільний текстовий опис, що дозволяє визначити розміщення; інший ідентифікатор. Якщо назва будівлі або її частини відсутня, вказати: null",string,False
openingHours,Графік прийому,"Дні тижня позначаються комбінаціями літер: Пн, Вт, Ср, Чт, Пт, Сб, Нд, години — цифрами у 24-годинному форматі — ГГ:ХХ. Для графіка з понеділка до п’ятниці, з 9:00 до 17:00 запис в таблиці матиме вигляд — Пн-Пт 09:00-17:00. Коли потрібно позначити інтервал днів (з понеділка до п’ятниці), використовується дефіс, коли окремі дні (понеділок та п’ятниця) — кома. Наприклад, графік прийому в понеділок і п’ятницю з 09:00-17:00 матиме такий вигляд: Пн,Пт 09:00-17:00. Якщо графік змінюється протягом тижня, різні режими прийому необхідно записати через кому. Наприклад: Пн-Чт 08:00-17:20, Пт 08:00-16:00",string,True
availabilityRestriction,Уточнення графіка прийому,"Уточнення щодо обідньої перерви, днів, коли графік діє та ін. Наприклад: Перерва на обід — 12:00-13:00; Прийом відбувається лише кожного першого понеділка місяця",string,False
